merchant_id,contact_key_id,performance_classification,state,city,merchant_city_maturity,top_restaurants,status_saturacao,contract_mode
MRC_01450,CK_Rp5867,bronze,RJ,Petrópolis,high,False,atencao,pro
MRC_01451,CK_Tx4257,gold,PE,Caruaru,low,True,atencao,basico
MRC_01452,CK_VQ4090,bronze,MG,Juiz de Fora,low,False,ok,pro
MRC_01453,CK_yt0348,gold,SC,Florianópolis,medium,False,atencao,pro
MRC_01454,CK_Cy5183,bronze,MG,Uberlândia,low,False,ok,enterprise
MRC_01455,CK_fW0644,gold,PE,Caruaru,high,False,ok,basico
MRC_01456,CK_CO3432,gold,PE,Caruaru,medium,False,saturado,basico
MRC_01457,CK_fX5604,bronze,RJ,Rio de Janeiro,low,False,atencao,basico
MRC_01458,CK_TB7765,silver,PE,Caruaru,low,False,atencao,basico
MRC_01459,CK_ew1248,bronze,SP,Campinas,low,False,ok,pro
MRC_01460,CK_DS6985,gold,BA,Salvador,medium,False,ok,enterprise
MRC_01461,CK_YP0027,gold,PE,Recife,low,False,atencao,pro
MRC_01462,CK_Ot2063,silver,MG,Juiz de Fora,medium,False,atencao,enterprise
MRC_01463,CK_kp5911,silver,PE,Recife,medium,False,ok,enterprise
MRC_01464,CK_Yu8296,bronze,SP,Santos,low,False,ok,basico
MRC_01465,CK_lR7724,gold,GO,Anápolis,low,False,atencao,basico
MRC_01466,CK_fA9543,bronze,GO,Goiânia,medium,False,saturado,pro
MRC_01467,CK_Ko5266,bronze,PR,Curitiba,medium,False,atencao,basico
MRC_01468,CK_Oo0089,silver,SC,Florianópolis,high,False,atencao,pro
MRC_01469,CK_Sk1734,bronze,RS,Porto Alegre,low,False,ok,basico
MRC_01470,CK_Mq0696,gold,BA,Feira de Santana,low,False,atencao,pro
MRC_01471,CK_Kh2152,bronze,CE,Fortaleza,low,False,atencao,pro
MRC_01472,CK_RF0867,silver,PR,Curitiba,medium,False,ok,basico
MRC_01473,CK_Yr1333,bronze,SC,Blumenau,medium,False,atencao,pro
MRC_01474,CK_Bn4762,bronze,GO,Goiânia,high,True,saturado,basico
MRC_01475,CK_Al9343,silver,MG,Juiz de Fora,medium,False,ok,basico
MRC_01476,CK_qp6204,platinum,CE,Fortaleza,low,False,atencao,pro
MRC_01477,CK_LR9735,gold,SC,Florianópolis,medium,False,atencao,basico
MRC_01478,CK_iu7107,bronze,SC,Blumenau,high,False,ok,enterprise
MRC_01479,CK_VM6366,bronze,PR,Londrina,medium,False,atencao,basico
MRC_01480,CK_dd4118,gold,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_01481,CK_MQ5375,silver,RJ,Petrópolis,high,False,atencao,pro
MRC_01482,CK_GN9004,bronze,RS,Pelotas,high,False,ok,basico
MRC_01483,CK_iJ6465,gold,RJ,Niterói,high,True,atencao,basico
MRC_01484,CK_kG0924,gold,CE,Juazeiro do Norte,low,False,ok,pro
MRC_01485,CK_fu7572,platinum,RJ,Petrópolis,medium,True,ok,basico
MRC_01486,CK_hu8624,platinum,SP,Santos,low,False,ok,basico
MRC_01487,CK_Vx0274,gold,GO,Goiânia,medium,True,ok,pro
MRC_01488,CK_Wq6449,bronze,SP,Ribeirão Preto,low,False,ok,basico
MRC_01489,CK_uV8562,bronze,PE,Recife,high,False,ok,pro
MRC_01490,CK_dm7287,silver,RJ,Niterói,high,False,atencao,pro
MRC_01491,CK_cE2032,silver,PE,Caruaru,medium,False,atencao,basico
MRC_01492,CK_hF4276,silver,MG,Juiz de Fora,low,False,saturado,basico
MRC_01493,CK_FD0758,bronze,BA,Feira de Santana,low,False,atencao,basico
MRC_01494,CK_wf7121,silver,MG,Uberlândia,high,False,atencao,pro
MRC_01495,CK_VG3422,silver,CE,Fortaleza,medium,False,ok,basico
MRC_01496,CK_La4993,bronze,SC,Joinville,high,False,atencao,basico
MRC_01497,CK_ep8926,bronze,GO,Goiânia,medium,False,atencao,basico
MRC_01498,CK_sR7150,silver,RJ,Niterói,medium,False,ok,basico
MRC_01499,CK_gu1659,gold,PR,Londrina,high,False,atencao,pro
MRC_01500,CK_TQ2017,bronze,BA,Feira de Santana,medium,False,ok,basico
MRC_01501,CK_Qa7749,silver,RS,Porto Alegre,medium,False,saturado,basico
MRC_01502,CK_uU5097,gold,RS,Porto Alegre,high,False,atencao,basico
MRC_01503,CK_ZP9230,silver,RS,Caxias do Sul,low,False,saturado,basico
MRC_01504,CK_JM4501,bronze,RJ,Niterói,low,True,ok,basico
MRC_01505,CK_lp6164,silver,RS,Porto Alegre,medium,False,ok,basico
MRC_01506,CK_ky6103,bronze,SP,São Paulo,low,False,saturado,basico
MRC_01507,CK_tF6421,platinum,BA,Feira de Santana,high,False,ok,pro
MRC_01508,CK_wQ6492,bronze,SP,Ribeirão Preto,high,False,ok,basico
MRC_01509,CK_FC1583,silver,SC,Blumenau,high,False,atencao,pro
MRC_01510,CK_MB6749,bronze,BA,Salvador,medium,False,atencao,basico
MRC_01511,CK_lB1659,silver,SP,Ribeirão Preto,low,False,ok,pro
MRC_01512,CK_vD6108,silver,BA,Salvador,low,False,ok,basico
MRC_01513,CK_OP3278,bronze,SC,Joinville,high,True,ok,enterprise
MRC_01514,CK_Bf8147,silver,PE,Caruaru,low,False,ok,pro
MRC_01515,CK_Rt7422,bronze,RJ,Petrópolis,medium,False,ok,basico
MRC_01516,CK_Kd3864,bronze,RJ,Rio de Janeiro,high,True,atencao,basico
MRC_01517,CK_gG8108,silver,RS,Porto Alegre,medium,False,atencao,pro
MRC_01518,CK_QU6617,bronze,MG,Uberlândia,medium,False,atencao,enterprise
MRC_01519,CK_Lf9454,gold,RS,Porto Alegre,medium,False,ok,basico
MRC_01520,CK_lY8017,silver,CE,Juazeiro do Norte,high,False,atencao,basico
MRC_01521,CK_AT2601,silver,SP,São Paulo,low,False,saturado,basico
MRC_01522,CK_WQ4597,bronze,BA,Salvador,high,False,atencao,basico
MRC_01523,CK_Zl7945,silver,MG,Belo Horizonte,medium,False,ok,basico
MRC_01524,CK_qR3219,gold,SC,Florianópolis,high,False,saturado,basico
MRC_01525,CK_az1680,bronze,CE,Juazeiro do Norte,low,True,ok,basico
MRC_01526,CK_DS1027,gold,SC,Joinville,low,False,atencao,basico
MRC_01527,CK_NN6974,bronze,RJ,Petrópolis,high,False,ok,pro
MRC_01528,CK_ii5641,gold,RJ,Petrópolis,high,False,atencao,pro
MRC_01529,CK_Sm0310,bronze,RS,Pelotas,medium,False,saturado,basico
MRC_01530,CK_Pp0372,gold,SP,Campinas,high,False,ok,enterprise
MRC_01531,CK_tX6831,silver,MG,Uberlândia,high,False,ok,basico
MRC_01532,CK_bh7276,bronze,GO,Anápolis,low,False,ok,basico
MRC_01533,CK_Eb2277,bronze,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_01534,CK_sK7933,silver,CE,Juazeiro do Norte,high,False,ok,pro
MRC_01535,CK_gO6050,platinum,RS,Caxias do Sul,medium,False,atencao,enterprise
MRC_01536,CK_MU6679,bronze,RJ,Niterói,medium,False,ok,basico
MRC_01537,CK_zF8407,bronze,RS,Pelotas,high,False,ok,basico
MRC_01538,CK_oT8997,silver,BA,Salvador,medium,False,ok,pro
MRC_01539,CK_Ku0806,silver,MG,Juiz de Fora,low,False,ok,basico
MRC_01540,CK_Eh8146,silver,SP,Santos,high,False,atencao,basico
MRC_01541,CK_SB7957,silver,PE,Recife,medium,False,atencao,pro
MRC_01542,CK_Ew0243,bronze,PR,Londrina,high,False,atencao,basico
MRC_01543,CK_LR7383,platinum,PR,Curitiba,high,False,ok,basico
MRC_01544,CK_sU5972,silver,RS,Pelotas,low,False,ok,basico
MRC_01545,CK_Zk6657,bronze,BA,Feira de Santana,low,False,ok,basico
MRC_01546,CK_QE9341,gold,MG,Uberlândia,medium,False,ok,basico
MRC_01547,CK_MF2232,silver,GO,Anápolis,medium,False,ok,basico
MRC_01548,CK_pn1674,bronze,PR,Maringá,medium,False,atencao,basico
MRC_01549,CK_qw8005,silver,MG,Juiz de Fora,medium,False,ok,enterprise
MRC_01550,CK_Ze2280,bronze,SP,Campinas,medium,False,ok,basico
MRC_01551,CK_oh5619,silver,SC,Joinville,low,False,atencao,enterprise
MRC_01552,CK_vY8374,gold,BA,Salvador,medium,False,atencao,basico
MRC_01553,CK_jS5084,bronze,RJ,Petrópolis,medium,False,ok,basico
MRC_01554,CK_CZ8910,bronze,MG,Juiz de Fora,medium,False,atencao,basico
MRC_01555,CK_NY7119,gold,SP,Campinas,low,False,saturado,basico
MRC_01556,CK_gk1808,platinum,GO,Anápolis,medium,False,ok,pro
MRC_01557,CK_Us1352,silver,PE,Caruaru,low,False,ok,basico
MRC_01558,CK_jP7871,silver,RJ,Petrópolis,medium,False,ok,pro
MRC_01559,CK_mC5521,silver,PE,Caruaru,high,False,atencao,basico
MRC_01560,CK_vs6037,platinum,GO,Goiânia,low,False,ok,pro
MRC_01561,CK_xT8214,gold,SP,São Paulo,medium,False,saturado,pro
MRC_01562,CK_WW6532,bronze,PR,Londrina,medium,False,atencao,basico
MRC_01563,CK_ZB8632,silver,PE,Caruaru,low,False,ok,pro
MRC_01564,CK_YR6678,silver,RJ,Petrópolis,low,False,ok,pro
MRC_01565,CK_Xa5072,gold,RS,Caxias do Sul,high,False,ok,enterprise
MRC_01566,CK_uz8115,silver,CE,Fortaleza,medium,False,ok,basico
MRC_01567,CK_Wc2606,silver,MG,Juiz de Fora,high,False,saturado,pro
MRC_01568,CK_sA2908,platinum,PR,Maringá,medium,True,ok,enterprise
MRC_01569,CK_wa6845,bronze,PE,Recife,medium,False,ok,pro
MRC_01570,CK_Sz4892,bronze,SC,Blumenau,medium,False,ok,pro
MRC_01571,CK_YN7389,silver,MG,Juiz de Fora,medium,False,ok,enterprise
MRC_01572,CK_tf7563,bronze,RS,Caxias do Sul,low,False,ok,enterprise
MRC_01573,CK_UU0856,bronze,GO,Anápolis,medium,True,ok,pro
MRC_01574,CK_nf2884,bronze,CE,Fortaleza,medium,False,atencao,basico
MRC_01575,CK_vW8848,silver,SP,Santos,low,False,ok,pro
MRC_01576,CK_Lq2008,gold,RS,Caxias do Sul,low,False,ok,basico
MRC_01577,CK_hU3468,silver,RS,Porto Alegre,low,False,atencao,basico
MRC_01578,CK_wh0548,silver,GO,Goiânia,medium,True,ok,enterprise
MRC_01579,CK_KV0174,bronze,BA,Feira de Santana,medium,False,ok,pro
MRC_01580,CK_ZV0753,gold,GO,Anápolis,high,True,ok,enterprise
MRC_01581,CK_ow9989,gold,BA,Salvador,low,False,ok,pro
MRC_01582,CK_Ty4492,silver,BA,Salvador,low,False,saturado,basico
MRC_01583,CK_HL8315,bronze,PR,Curitiba,medium,False,ok,enterprise
MRC_01584,CK_jT3571,bronze,PR,Curitiba,high,False,atencao,basico
MRC_01585,CK_dB6611,bronze,RJ,Rio de Janeiro,low,False,ok,pro
MRC_01586,CK_ex2737,silver,PE,Caruaru,medium,False,ok,pro
MRC_01587,CK_HX8698,gold,PE,Recife,medium,False,atencao,basico
MRC_01588,CK_OB6497,gold,SP,São Paulo,low,False,ok,basico
MRC_01589,CK_jG7762,silver,PE,Caruaru,medium,False,atencao,basico
MRC_01590,CK_TG2772,gold,PR,Maringá,low,True,ok,pro
MRC_01591,CK_Ec8137,platinum,RJ,Rio de Janeiro,high,True,ok,basico
MRC_01592,CK_MA2851,bronze,RJ,Petrópolis,medium,False,atencao,basico
MRC_01593,CK_sc1159,bronze,BA,Feira de Santana,medium,True,ok,pro
MRC_01594,CK_tx8215,platinum,GO,Goiânia,medium,False,atencao,pro
MRC_01595,CK_Yj4470,bronze,SP,Campinas,medium,True,ok,basico
MRC_01596,CK_ts2960,platinum,BA,Salvador,medium,False,atencao,pro
MRC_01597,CK_hJ3270,platinum,GO,Goiânia,low,False,ok,basico
MRC_01598,CK_EK5106,silver,PE,Caruaru,medium,True,atencao,basico
MRC_01599,CK_Yy4975,gold,BA,Salvador,low,False,saturado,basico
MRC_01600,CK_GO7922,gold,MG,Uberlândia,medium,False,ok,pro
MRC_01601,CK_Uu7772,silver,PE,Caruaru,low,False,ok,basico
MRC_01602,CK_yo1996,bronze,GO,Goiânia,medium,False,atencao,basico
MRC_01603,CK_QC6580,bronze,SP,Ribeirão Preto,low,False,ok,basico
MRC_01604,CK_KO4120,bronze,GO,Anápolis,high,True,atencao,enterprise
MRC_01605,CK_fm4818,silver,BA,Feira de Santana,medium,True,saturado,enterprise
MRC_01606,CK_KH9890,bronze,BA,Salvador,medium,True,atencao,basico
MRC_01607,CK_hQ3780,bronze,RS,Pelotas,high,False,ok,basico
MRC_01608,CK_Yn8204,bronze,SP,Campinas,medium,False,ok,enterprise
MRC_01609,CK_ZI3971,gold,SC,Joinville,high,True,ok,basico
MRC_01610,CK_cF9569,platinum,PE,Caruaru,low,False,ok,basico
MRC_01611,CK_Ab0562,platinum,RJ,Rio de Janeiro,medium,False,ok,basico
MRC_01612,CK_fh8564,silver,SP,Santos,medium,False,atencao,enterprise
MRC_01613,CK_jl1824,gold,RJ,Petrópolis,high,False,ok,pro
MRC_01614,CK_AR4124,gold,SP,Ribeirão Preto,low,False,saturado,basico
MRC_01615,CK_lb2095,silver,SP,Ribeirão Preto,high,False,atencao,basico
MRC_01616,CK_uj0461,silver,GO,Anápolis,medium,False,saturado,enterprise
MRC_01617,CK_hd6546,bronze,SP,Ribeirão Preto,high,False,ok,basico
MRC_01618,CK_pF3399,platinum,RS,Pelotas,medium,False,ok,pro
MRC_01619,CK_rd8861,bronze,SC,Blumenau,low,False,ok,basico
MRC_01620,CK_eE5786,silver,BA,Feira de Santana,high,False,ok,pro
MRC_01621,CK_rJ0630,silver,CE,Fortaleza,high,False,atencao,basico
MRC_01622,CK_PY9138,bronze,RJ,Rio de Janeiro,medium,False,atencao,pro
MRC_01623,CK_Cf2496,bronze,BA,Salvador,low,False,ok,basico
MRC_01624,CK_Ik8325,silver,CE,Juazeiro do Norte,low,False,ok,basico
MRC_01625,CK_Cc3868,bronze,SC,Florianópolis,medium,False,ok,basico
MRC_01626,CK_Pk0794,gold,SC,Blumenau,low,False,atencao,pro
MRC_01627,CK_Mq0074,silver,RJ,Niterói,medium,False,saturado,basico
MRC_01628,CK_Gs6539,silver,RJ,Niterói,medium,False,ok,basico
MRC_01629,CK_et0289,silver,SC,Blumenau,high,False,ok,pro
MRC_01630,CK_UJ1612,silver,CE,Fortaleza,low,False,saturado,pro
MRC_01631,CK_GZ4639,silver,SP,São Paulo,medium,False,ok,pro
MRC_01632,CK_rp5547,silver,PE,Caruaru,medium,False,atencao,basico
MRC_01633,CK_Mv5537,gold,MG,Belo Horizonte,medium,False,ok,basico
MRC_01634,CK_Ea0209,gold,BA,Salvador,medium,True,ok,pro
MRC_01635,CK_ST0268,gold,GO,Anápolis,medium,False,ok,basico
MRC_01636,CK_YP7681,bronze,BA,Feira de Santana,medium,False,atencao,enterprise
MRC_01637,CK_Rh1807,silver,GO,Goiânia,high,False,ok,pro
MRC_01638,CK_yl5695,platinum,CE,Juazeiro do Norte,medium,False,ok,basico
MRC_01639,CK_mC0175,bronze,GO,Goiânia,high,False,ok,basico
MRC_01640,CK_RT0304,bronze,RJ,Rio de Janeiro,high,False,ok,basico
MRC_01641,CK_Ot5319,silver,PE,Caruaru,high,False,atencao,pro
MRC_01642,CK_cr3375,bronze,PE,Caruaru,low,False,atencao,basico
MRC_01643,CK_mO7930,bronze,RJ,Rio de Janeiro,medium,False,ok,enterprise
MRC_01644,CK_GF6149,platinum,RS,Caxias do Sul,medium,False,atencao,basico
MRC_01645,CK_RR2839,silver,CE,Fortaleza,low,False,ok,basico
MRC_01646,CK_Li9921,bronze,RS,Caxias do Sul,medium,False,ok,basico
MRC_01647,CK_oH1249,platinum,RS,Pelotas,low,False,atencao,pro
MRC_01648,CK_Nq4308,platinum,BA,Feira de Santana,medium,False,ok,basico
MRC_01649,CK_PR8706,silver,SC,Florianópolis,medium,False,ok,basico
MRC_01650,CK_rh0566,bronze,BA,Feira de Santana,medium,False,ok,pro
MRC_01651,CK_HW8775,gold,SC,Florianópolis,high,False,atencao,basico
MRC_01652,CK_AI0304,gold,MG,Uberlândia,medium,False,ok,pro
MRC_01653,CK_mv7506,silver,GO,Goiânia,medium,True,ok,pro
MRC_01654,CK_SB1903,gold,SC,Florianópolis,medium,False,atencao,enterprise
MRC_01655,CK_vt1332,silver,RJ,Niterói,high,False,atencao,pro
MRC_01656,CK_BZ1107,bronze,BA,Salvador,medium,False,atencao,pro
MRC_01657,CK_pg0954,silver,CE,Juazeiro do Norte,medium,False,ok,basico
MRC_01658,CK_vH7350,bronze,GO,Goiânia,low,True,ok,basico
MRC_01659,CK_CW3199,gold,MG,Belo Horizonte,medium,False,ok,basico
MRC_01660,CK_fd1791,silver,SC,Florianópolis,low,False,atencao,pro
MRC_01661,CK_Yi0651,bronze,MG,Uberlândia,high,False,atencao,basico
MRC_01662,CK_NO0704,silver,CE,Juazeiro do Norte,high,False,saturado,pro
MRC_01663,CK_Jd6110,bronze,RS,Pelotas,high,False,ok,basico
MRC_01664,CK_NW4661,bronze,PE,Recife,high,False,ok,pro
MRC_01665,CK_aD6399,silver,CE,Juazeiro do Norte,medium,False,ok,basico
MRC_01666,CK_Ng6769,bronze,PR,Londrina,high,False,ok,basico
MRC_01667,CK_vL5078,gold,CE,Fortaleza,medium,False,ok,enterprise
MRC_01668,CK_MT3110,bronze,MG,Belo Horizonte,medium,False,saturado,pro
MRC_01669,CK_iO1939,silver,RJ,Rio de Janeiro,low,True,ok,basico
MRC_01670,CK_EU8456,gold,BA,Feira de Santana,low,False,ok,pro
MRC_01671,CK_iZ9723,silver,RJ,Rio de Janeiro,medium,False,atencao,basico
MRC_01672,CK_LB0024,silver,MG,Belo Horizonte,medium,False,ok,pro
MRC_01673,CK_IX8549,platinum,BA,Feira de Santana,low,False,atencao,pro
MRC_01674,CK_Mv2274,bronze,PR,Curitiba,high,False,atencao,basico
MRC_01675,CK_LQ4508,bronze,PE,Caruaru,low,False,ok,pro
MRC_01676,CK_Jd2038,silver,GO,Goiânia,low,False,atencao,basico
MRC_01677,CK_Om6533,bronze,MG,Uberlândia,high,False,ok,pro
MRC_01678,CK_SS1537,platinum,SC,Florianópolis,medium,False,ok,basico
MRC_01679,CK_Kv7959,bronze,MG,Belo Horizonte,high,False,ok,basico
MRC_01680,CK_kg9465,gold,MG,Belo Horizonte,medium,False,ok,enterprise
MRC_01681,CK_aO7073,gold,BA,Feira de Santana,high,False,ok,basico
MRC_01682,CK_np3379,bronze,SP,Ribeirão Preto,medium,True,ok,enterprise
MRC_01683,CK_zl7563,silver,CE,Fortaleza,low,False,ok,basico
MRC_01684,CK_wb0501,bronze,SP,São Paulo,medium,False,ok,basico
MRC_01685,CK_Cm8124,silver,PR,Londrina,low,False,atencao,pro
MRC_01686,CK_mm9500,bronze,SC,Blumenau,high,False,saturado,basico
MRC_01687,CK_Ul4234,platinum,PE,Recife,low,False,atencao,basico
MRC_01688,CK_mb5832,platinum,RS,Pelotas,medium,False,ok,basico
MRC_01689,CK_Ri2410,bronze,PR,Maringá,low,False,atencao,enterprise
MRC_01690,CK_tD6153,bronze,RS,Pelotas,high,False,atencao,pro
MRC_01691,CK_HZ3552,gold,RS,Porto Alegre,medium,False,ok,basico
MRC_01692,CK_ji9611,bronze,PE,Recife,high,False,ok,basico
MRC_01693,CK_Sx3386,gold,RJ,Niterói,low,False,atencao,basico
MRC_01694,CK_cW5963,silver,SP,Ribeirão Preto,low,False,atencao,pro
MRC_01695,CK_sY9938,bronze,MG,Belo Horizonte,low,False,saturado,enterprise
MRC_01696,CK_OY2530,gold,GO,Anápolis,high,False,atencao,pro
MRC_01697,CK_Fn4289,silver,RS,Porto Alegre,high,False,atencao,basico
MRC_01698,CK_kG1791,platinum,SC,Blumenau,low,False,ok,pro
MRC_01699,CK_HD6857,platinum,PR,Londrina,low,True,ok,enterprise
MRC_01700,CK_SE2558,bronze,RJ,Rio de Janeiro,high,False,saturado,pro
MRC_01701,CK_zO7749,bronze,RS,Pelotas,low,True,ok,enterprise
MRC_01702,CK_mC9033,platinum,RJ,Petrópolis,low,False,ok,basico
MRC_01703,CK_By3634,platinum,RJ,Rio de Janeiro,low,False,ok,pro
MRC_01704,CK_Jf9254,bronze,RS,Pelotas,low,True,atencao,pro
MRC_01705,CK_Hw2147,gold,BA,Feira de Santana,low,False,ok,pro
MRC_01706,CK_GN3907,silver,CE,Fortaleza,low,False,atencao,pro
MRC_01707,CK_BA5677,bronze,SC,Blumenau,medium,False,ok,basico
MRC_01708,CK_yb5754,gold,MG,Juiz de Fora,high,True,ok,basico
MRC_01709,CK_Pe2734,bronze,MG,Juiz de Fora,medium,False,saturado,enterprise
MRC_01710,CK_GI5148,platinum,SC,Blumenau,high,True,ok,basico
MRC_01711,CK_he1431,bronze,BA,Salvador,low,False,ok,enterprise
MRC_01712,CK_vm5083,silver,MG,Uberlândia,medium,False,ok,pro
MRC_01713,CK_mT5444,bronze,RJ,Niterói,medium,False,ok,basico
MRC_01714,CK_aX9284,silver,PE,Recife,high,True,ok,enterprise
MRC_01715,CK_zL4456,silver,PR,Maringá,low,False,ok,pro
MRC_01716,CK_zo0782,bronze,SP,Ribeirão Preto,high,False,saturado,basico
MRC_01717,CK_HL3373,silver,MG,Uberlândia,low,False,ok,basico
MRC_01718,CK_Yf8775,silver,SC,Joinville,medium,True,ok,enterprise
MRC_01719,CK_nC5366,bronze,PE,Recife,high,False,ok,pro
MRC_01720,CK_iK7805,gold,RS,Caxias do Sul,medium,False,ok,pro
MRC_01721,CK_ZQ2407,bronze,CE,Fortaleza,medium,False,ok,pro
MRC_01722,CK_BR5536,silver,SC,Joinville,high,False,atencao,basico
MRC_01723,CK_Lb6845,silver,RJ,Rio de Janeiro,medium,False,saturado,enterprise
MRC_01724,CK_vK9022,silver,CE,Fortaleza,low,False,ok,basico
MRC_01725,CK_yn9996,bronze,PR,Maringá,high,False,atencao,basico
MRC_01726,CK_mE6186,silver,PR,Maringá,low,False,ok,basico
MRC_01727,CK_Ot1597,silver,BA,Feira de Santana,high,False,atencao,basico
MRC_01728,CK_lc1218,gold,GO,Goiânia,low,False,ok,pro
MRC_01729,CK_me9702,gold,BA,Salvador,high,False,ok,basico
MRC_01730,CK_sQ6433,silver,PE,Caruaru,medium,False,ok,basico
MRC_01731,CK_xH8170,bronze,CE,Juazeiro do Norte,high,True,ok,basico
MRC_01732,CK_zk0256,bronze,GO,Goiânia,medium,False,atencao,pro
MRC_01733,CK_EV1286,bronze,RS,Pelotas,low,False,ok,basico
MRC_01734,CK_nt1632,bronze,RJ,Niterói,medium,False,ok,basico
MRC_01735,CK_Kt6729,bronze,CE,Juazeiro do Norte,low,False,saturado,pro
MRC_01736,CK_rm9387,bronze,BA,Salvador,high,False,ok,basico
MRC_01737,CK_zM0271,bronze,SP,Campinas,high,False,atencao,basico
MRC_01738,CK_FD3859,bronze,GO,Goiânia,medium,False,ok,enterprise
MRC_01739,CK_sP7901,bronze,GO,Anápolis,high,True,ok,basico
MRC_01740,CK_NZ7546,bronze,RJ,Rio de Janeiro,low,False,ok,basico
MRC_01741,CK_NU2632,bronze,MG,Uberlândia,medium,False,ok,pro
MRC_01742,CK_SK6762,silver,PR,Curitiba,medium,False,ok,pro
MRC_01743,CK_kr1603,silver,PR,Curitiba,medium,False,atencao,pro
MRC_01744,CK_FA8413,bronze,SP,Campinas,low,False,atencao,basico
MRC_01745,CK_Wg8151,silver,PE,Recife,high,False,atencao,pro
MRC_01746,CK_kq8567,bronze,PE,Caruaru,low,False,atencao,pro
MRC_01747,CK_be3807,bronze,RS,Caxias do Sul,medium,False,saturado,basico
MRC_01748,CK_mz7656,bronze,CE,Juazeiro do Norte,low,True,ok,basico
MRC_01749,CK_Ti0041,silver,SC,Blumenau,high,False,atencao,pro
MRC_01750,CK_ef5777,silver,MG,Uberlândia,low,False,ok,basico
MRC_01751,CK_Er8372,bronze,BA,Feira de Santana,medium,False,atencao,basico
MRC_01752,CK_gl2209,bronze,SC,Florianópolis,low,True,atencao,basico
MRC_01753,CK_ke4186,gold,SC,Blumenau,high,False,ok,basico
MRC_01754,CK_wl0427,bronze,GO,Goiânia,medium,False,ok,basico
MRC_01755,CK_CS3083,bronze,SP,Santos,high,False,saturado,basico
MRC_01756,CK_St0816,gold,PR,Londrina,low,False,ok,basico
MRC_01757,CK_dX7090,gold,RS,Porto Alegre,high,False,ok,enterprise
MRC_01758,CK_pm6335,silver,PE,Caruaru,low,False,ok,basico
MRC_01759,CK_av1060,silver,SP,Santos,low,False,ok,basico
MRC_01760,CK_ZQ3131,bronze,GO,Goiânia,medium,False,ok,enterprise
MRC_01761,CK_Gg2206,bronze,BA,Feira de Santana,low,False,ok,enterprise
MRC_01762,CK_Nn5583,silver,RS,Caxias do Sul,low,False,ok,basico
MRC_01763,CK_on8661,bronze,GO,Anápolis,high,False,atencao,basico
MRC_01764,CK_az1552,silver,PR,Maringá,high,False,ok,pro
MRC_01765,CK_Do5063,platinum,PR,Londrina,high,False,ok,enterprise
MRC_01766,CK_ce1495,platinum,PR,Londrina,low,False,ok,basico
MRC_01767,CK_Fg3649,bronze,SP,Santos,low,False,ok,basico
MRC_01768,CK_gM8924,silver,SP,Campinas,medium,False,saturado,pro
MRC_01769,CK_lO5625,silver,PE,Caruaru,low,False,atencao,basico
MRC_01770,CK_bM5715,gold,PE,Caruaru,high,False,ok,pro
MRC_01771,CK_OV9768,bronze,BA,Feira de Santana,low,False,ok,pro
MRC_01772,CK_ob3890,bronze,RS,Pelotas,high,True,atencao,basico
MRC_01773,CK_VB9143,bronze,RJ,Niterói,medium,False,ok,basico
MRC_01774,CK_ix3910,bronze,RJ,Rio de Janeiro,high,True,ok,pro
MRC_01775,CK_yn7432,bronze,GO,Anápolis,low,False,ok,pro
MRC_01776,CK_Vv0397,gold,PR,Curitiba,high,False,saturado,pro
MRC_01777,CK_HY2450,silver,RS,Caxias do Sul,low,False,ok,pro
MRC_01778,CK_Uv6403,bronze,SC,Blumenau,medium,True,ok,basico
MRC_01779,CK_dQ5338,silver,SP,Campinas,high,False,ok,pro
MRC_01780,CK_Hu3396,bronze,CE,Juazeiro do Norte,low,False,ok,basico
MRC_01781,CK_Fe2701,gold,MG,Uberlândia,medium,False,ok,pro
MRC_01782,CK_if3023,platinum,BA,Salvador,medium,False,ok,basico
MRC_01783,CK_pG2983,platinum,PR,Curitiba,medium,True,saturado,pro
MRC_01784,CK_kU1674,gold,PR,Londrina,medium,False,ok,pro
MRC_01785,CK_Mp3362,bronze,PR,Maringá,medium,False,ok,pro
MRC_01786,CK_Om4497,bronze,SP,Santos,medium,False,ok,enterprise
MRC_01787,CK_zy4715,silver,SP,Santos,medium,False,atencao,basico
MRC_01788,CK_GN2776,platinum,MG,Uberlândia,medium,False,ok,basico
MRC_01789,CK_Wy6270,bronze,SC,Blumenau,low,False,ok,basico
MRC_01790,CK_Ij6149,bronze,RS,Pelotas,high,False,atencao,enterprise
MRC_01791,CK_Dt8246,gold,PR,Londrina,high,False,ok,basico
MRC_01792,CK_ME7468,bronze,RJ,Rio de Janeiro,medium,False,saturado,basico
MRC_01793,CK_mj1527,silver,PE,Caruaru,medium,False,ok,enterprise
MRC_01794,CK_UU3008,silver,RJ,Niterói,medium,False,ok,enterprise
MRC_01795,CK_zV5766,bronze,GO,Anápolis,high,False,ok,enterprise
MRC_01796,CK_PL5674,bronze,RJ,Rio de Janeiro,medium,False,ok,basico
MRC_01797,CK_yK1601,gold,GO,Anápolis,low,False,atencao,pro
MRC_01798,CK_XW2364,silver,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_01799,CK_Sd5875,platinum,PE,Caruaru,low,False,ok,pro
